topic,sentence_predicted,label
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is a liar and a crook.,against
Hillary Clinton,she would be a good president,support
Hillary Clinton,she would be a good president,support
Hillary Clinton,she is corrupt,against
Hillary Clinton,she would make a good president,support
Hillary Clinton,that she is a dishonest politician,against
Hillary Clinton,she is corrupt.,against
Hillary Clinton,she is too liberal,against
Hillary Clinton,she is a good candidate,support
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is corrupt and he doesn't think she would be good for the presidency,against
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is dishonest,against
Hillary Clinton,she is intelligent and has good policy ideas,support
Hillary Clinton,she is a liar,against
Hillary Clinton,she is a good politician. He also thinks she is a good woman.,support
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is a good candidate,support
Hillary Clinton,she will make a good president,support
Hillary Clinton,she would be a good president and he wants to see women in high positions,support
Hillary Clinton,she would be a good president,support
Hillary Clinton,that she is a crooked politician,against
Hillary Clinton,she will do a good job,support
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is too liberal.,against
Hillary Clinton,she is qualified to be president,support
Hillary Clinton,she is a good president,support
Hillary Clinton,she would be a good president,support
Hillary Clinton,she is dishonest,against
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is a dishonest politician,against
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is qualified to be president of the United States.,support
Hillary Clinton,she is qualified to be president but he also thinks that she is corrupt,support
Hillary Clinton,she is a good person,support
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is corrupt,against
Hillary Clinton,she can help better the economy,support
Hillary Clinton,she will be a great president,support
Hillary Clinton,she would be a good president,support
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is a dishonest politician,against
Hillary Clinton,that she would make a good president,support
Hillary Clinton,that she would be an excellent president.,support
Hillary Clinton,"she is a lying, corrupt politician.",against
Hillary Clinton,she is a good candidate,support
Hillary Clinton,she is a strong candidate,support
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is a dishonest politician,against
Hillary Clinton,she is a good person,support
Hillary Clinton,she is a good politician,support
